ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002304.SZ,20120104,128.9,129.94,121.98,123.27,128.97,-5.7,-4.42,13372.5,166049.2961
002304.SZ,20120105,121.99,124.8,120.01,123.59,123.27,0.32,0.26,6736.59,82738.4104
002304.SZ,20120106,123.0,127.8,122.51,125.51,123.59,1.92,1.55,8016.74,100252.253
002304.SZ,20120109,126.0,128.6,122.8,127.5,125.51,1.99,1.59,13753.56,171629.8468
002304.SZ,20120110,127.0,134.18,124.82,132.8,127.5,5.3,4.16,14105.67,182764.2918
002304.SZ,20120111,132.5,133.95,130.69,132.1,132.8,-0.7,-0.53,8837.45,116680.2613
002304.SZ,20120112,132.0,133.18,130.0,130.1,132.1,-2.0,-1.51,6307.54,83153.7216
002304.SZ,20120113,131.48,132.66,129.0,129.6,130.1,-0.5,-0.38,8269.88,108005.9171
002304.SZ,20120116,129.6,129.6,123.75,123.9,129.6,-5.7,-4.4,9677.4,120937.6352
002304.SZ,20120117,124.3,130.8,122.0,126.66,123.9,2.76,2.23,11876.6,148841.6424
002304.SZ,20120118,127.7,128.3,118.51,119.0,126.66,-7.66,-6.05,9943.66,122403.6443
002304.SZ,20120119,119.9,124.0,119.1,122.26,119.0,3.26,2.74,7838.38,95783.2217
002304.SZ,20120120,123.0,127.0,122.01,126.7,122.26,4.44,3.63,9700.57,121661.9117
002304.SZ,20120130,128.37,128.4,122.1,124.52,126.7,-2.18,-1.72,8041.84,100585.3402
002304.SZ,20120131,125.78,128.01,124.52,127.77,124.52,3.25,2.61,7345.74,93462.6554
002304.SZ,20120201,127.02,131.8,127.02,129.2,127.77,1.43,1.12,8785.42,114354.0749
002304.SZ,20120202,129.5,131.45,128.0,131.06,129.2,1.86,1.44,10803.07,140634.172
002304.SZ,20120203,131.06,132.18,129.11,131.5,131.06,0.44,0.34,8532.29,112035.0492
002304.SZ,20120206,131.8,136.08,131.02,135.0,131.5,3.5,2.66,8979.96,120488.6745
002304.SZ,20120207,134.99,135.78,132.2,133.8,135.0,-1.2,-0.89,7623.68,101963.0551
002304.SZ,20120208,133.76,139.99,133.03,137.51,133.8,3.71,2.77,11795.63,162452.1164
002304.SZ,20120210,136.15,140.4,136.15,139.0,137.51,1.49,1.08,13954.58,193970.457
002304.SZ,20120213,138.42,143.83,138.05,143.2,139.0,4.2,3.02,14896.57,211768.4054
002304.SZ,20120214,143.2,143.8,140.3,141.93,143.2,-1.27,-0.89,11320.3,160600.5637
002304.SZ,20120215,141.5,143.0,140.8,142.03,141.93,0.1,0.07,13117.15,186302.8731
002304.SZ,20120216,141.01,142.48,138.6,139.35,142.03,-2.68,-1.89,8184.42,114678.9909
002304.SZ,20120217,140.29,141.9,139.0,139.57,139.35,0.22,0.16,4264.41,59685.191
002304.SZ,20120220,141.5,141.8,135.23,140.0,139.57,0.43,0.31,6802.42,95169.808
002304.SZ,20120221,141.0,141.87,139.04,140.23,140.0,0.23,0.16,5967.82,84044.791
002304.SZ,20120222,140.99,142.25,139.01,142.01,140.23,1.78,1.27,8851.39,125168.0049
002304.SZ,20120223,141.75,147.0,140.6,146.6,142.01,4.59,3.23,13722.77,198408.0189
002304.SZ,20120224,146.7,148.58,146.0,147.5,146.6,0.9,0.61,10492.83,154490.4056
002304.SZ,20120227,147.53,150.44,145.5,146.36,147.5,-1.14,-0.77,9104.17,134715.5047
002304.SZ,20120228,146.95,149.76,146.1,147.56,146.36,1.2,0.82,8507.38,125449.2267
002304.SZ,20120229,147.51,149.59,146.55,149.3,147.56,1.74,1.18,10790.64,160557.1544
002304.SZ,20120301,149.33,150.2,148.41,149.9,149.3,0.6,0.4,10529.18,157682.2716
002304.SZ,20120302,149.8,150.2,148.58,150.02,149.9,0.12,0.08,5895.5,88050.8095
002304.SZ,20120305,150.02,150.03,146.03,149.0,150.02,-1.02,-0.68,9264.08,136722.8312
002304.SZ,20120306,147.65,149.1,146.5,146.96,149.0,-2.04,-1.37,5601.01,82827.8696
002304.SZ,20120307,146.53,147.67,145.49,146.65,146.96,-0.31,-0.21,5493.07,80531.6265
002304.SZ,20120308,146.65,147.65,145.64,146.4,146.65,-0.25,-0.17,6808.7,99920.7952
002304.SZ,20120309,146.5,153.58,146.34,152.4,146.4,6.0,4.1,13840.02,208820.3229
002304.SZ,20120312,151.9,152.39,150.03,151.8,152.4,-0.6,-0.39,11550.18,175190.9568
002304.SZ,20120313,151.63,154.09,151.08,153.91,151.8,2.11,1.39,8992.18,137865.3304
002304.SZ,20120314,154.0,154.99,152.96,153.0,153.91,-0.91,-0.59,19671.17,303172.1811
002304.SZ,20120315,153.05,158.1,153.05,157.62,153.0,4.62,3.02,22920.06,356882.7966
002304.SZ,20120316,158.8,160.48,156.79,160.05,157.62,2.43,1.54,13974.55,222526.3281
002304.SZ,20120319,159.0,162.6,156.87,157.4,160.05,-2.65,-1.66,10198.93,162567.7872
002304.SZ,20120320,156.09,157.5,154.5,154.93,157.4,-2.47,-1.57,6062.45,94067.832
