ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000598.SZ,20120104,8.35,8.35,7.86,7.87,8.27,-0.4,-4.84,75843.87,61875.5482
000598.SZ,20120105,7.85,7.99,7.61,7.7,7.87,-0.17,-2.16,87423.49,67911.9004
000598.SZ,20120106,7.69,7.8,7.49,7.71,7.7,0.01,0.13,91432.34,69654.3069
000598.SZ,20120109,7.71,8.11,7.65,8.07,7.71,0.36,4.67,84865.81,67393.04
000598.SZ,20120110,8.09,8.44,8.02,8.33,8.07,0.26,3.22,125298.01,103896.2227
000598.SZ,20120111,8.65,8.79,8.41,8.44,8.33,0.11,1.32,196559.75,168804.7634
000598.SZ,20120112,8.33,8.73,8.28,8.59,8.44,0.15,1.78,172140.13,146946.664
000598.SZ,20120113,8.55,8.64,8.15,8.25,8.59,-0.34,-3.96,137263.01,114678.354
000598.SZ,20120116,8.15,8.28,7.85,8.0,8.25,-0.25,-3.03,74364.87,60180.8448
000598.SZ,20120117,8.03,8.5,7.88,8.49,8.0,0.49,6.13,109566.1,90452.851
000598.SZ,20120118,8.5,8.6,8.18,8.23,8.49,-0.26,-3.06,107438.8,90267.9881
000598.SZ,20120119,8.21,8.41,8.15,8.27,8.23,0.04,0.49,77826.11,64491.7976
000598.SZ,20120120,8.37,8.56,8.29,8.51,8.27,0.24,2.9,119517.83,100693.8313
000598.SZ,20120130,8.51,8.55,8.34,8.36,8.51,-0.15,-1.76,84484.28,71180.5975
000598.SZ,20120131,8.39,8.43,8.13,8.29,8.36,-0.07,-0.84,86854.97,71568.6033
000598.SZ,20120201,8.28,8.49,8.21,8.39,8.29,0.1,1.21,93549.9,78396.7861
000598.SZ,20120202,8.4,8.55,8.32,8.54,8.39,0.15,1.79,111244.43,93899.8118
000598.SZ,20120203,8.43,8.54,8.25,8.46,8.54,-0.08,-0.94,240891.83,202353.0641
000598.SZ,20120206,8.44,8.6,8.38,8.57,8.46,0.11,1.3,179838.55,152618.3807
000598.SZ,20120207,8.5,8.54,8.2,8.25,8.57,-0.32,-3.73,158076.67,131878.9064
000598.SZ,20120208,8.26,8.47,8.17,8.46,8.25,0.21,2.55,152177.93,126724.0597
000598.SZ,20120209,8.38,8.62,8.36,8.51,8.46,0.05,0.59,200589.57,170827.3607
000598.SZ,20120210,8.47,8.7,8.41,8.58,8.51,0.07,0.82,188164.61,160931.8257
000598.SZ,20120213,8.48,8.67,8.4,8.54,8.58,-0.04,-0.47,171407.25,146219.6167
000598.SZ,20120214,8.59,8.72,8.43,8.64,8.54,0.1,1.17,211531.49,181216.1651
000598.SZ,20120215,8.64,9.08,8.57,8.99,8.64,0.35,4.05,315088.46,279047.3674
000598.SZ,20120216,8.99,9.04,8.83,9.0,8.99,0.01,0.11,228255.46,204229.0863
000598.SZ,20120217,9.05,9.17,8.82,9.03,9.0,0.03,0.33,243164.41,219762.5092
000598.SZ,20120220,9.16,9.2,8.82,8.84,9.03,-0.19,-2.1,196825.11,176692.0685
000598.SZ,20120221,8.82,8.9,8.63,8.89,8.84,0.05,0.57,168200.04,147473.9337
000598.SZ,20120222,8.82,9.18,8.8,9.15,8.89,0.26,2.92,244277.51,219919.453
000598.SZ,20120223,9.12,9.23,9.06,9.13,9.15,-0.02,-0.22,166244.92,151635.38
000598.SZ,20120224,9.14,9.32,9.06,9.28,9.13,0.15,1.64,215331.79,199214.6269
000598.SZ,20120227,9.32,9.39,9.15,9.19,9.28,-0.09,-0.97,247595.17,229426.472
000598.SZ,20120228,9.14,9.3,8.96,9.19,9.19,0.0,0.0,225261.55,206002.1385
000598.SZ,20120229,9.19,9.28,9.0,9.01,9.19,-0.18,-1.96,134795.08,123222.2669
000598.SZ,20120301,9.05,9.14,8.98,9.05,9.01,0.04,0.44,99383.38,90042.7564
000598.SZ,20120302,9.12,9.22,9.08,9.22,9.05,0.17,1.88,173685.52,158835.7782
000598.SZ,20120305,9.3,9.34,9.12,9.14,9.22,-0.08,-0.87,151410.48,139390.9458
000598.SZ,20120306,9.12,9.12,8.79,8.83,9.14,-0.31,-3.39,167639.51,149607.1904
000598.SZ,20120307,8.75,8.91,8.7,8.78,8.83,-0.05,-0.57,95960.74,84578.2841
000598.SZ,20120308,8.86,8.94,8.81,8.9,8.78,0.12,1.37,91506.94,81355.7334
000598.SZ,20120309,8.91,9.04,8.88,8.98,8.9,0.08,0.9,120490.57,107838.5485
